name,transfer_fee,market_value_in_eur,days_left_on_contract,age,position,height_in_cm,is_left_footed,is_tier1_nation,adjusted_goals_season1,adjusted_assists_season1,adjusted_clean_sheet_season1,goals_conceded_per_90_season1,minutes_played_season1,adjusted_goals_season2,adjusted_assists_season2,adjusted_clean_sheet_season2,goals_conceded_per_90_season2,minutes_played_season2,season,to_club_name
Florent Mollet,500000.0,6000000.0,1064.0,31,Midfield,175.0,0,1,5.5440000000000005,1.848,6.468,2.0385050962627407,2649.0,2.7720000000000002,4.62,3.696,2.1265822784810124,2370.0,2022,FC Schalke 04
Xaver Schlager,12000000.0,27000000.0,1429.0,25,Midfield,174.0,1,0,0.0,0.925,5.550000000000001,1.6952054794520548,1168.0,1.85,4.894,12.891,1.227671321857746,3079.0,2022,RB Leipzig
Joaquín Correa,27300000.0,23000000.0,1064.0,28,Attack,188.0,0,1,5.604,1.5310000000000001,3.399,1.9817767653758542,1317.0,9.263,4.93,3.736,2.121212121212121,2673.0,2022,Inter
Ozan Tufan,3000000.0,3800000.0,1794.0,27,Midfield,182.0,0,0,0.0,0.0,0.0,3.75,576.0,5.028,8.379999999999999,6.704,1.2283290298782736,2711.0,2022,Hull City
Michel Aebischer,3000000.0,3500000.0,1794.0,25,Midfield,183.0,0,0,0.597,2.388,3.399,2.0657995409334355,1307.0,0.0,0.0,0.0,0.0,0.0,2022,Bologna
Thomas Ouwejan,2000000.0,2500000.0,1794.0,26,Defender,183.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.868,0.0,6.683168316831683,404.0,2022,FC Schalke 04
Lorenzo Montipò,1100000.0,4500000.0,1429.0,26,Goalkeeper,191.0,0,1,0.0,0.0,3.736,1.4705882352941178,3060.0,0.0,0.0,6.538,2.0,3330.0,2022,Hellas Verona
László Bénes,1500000.0,3000000.0,365.0,25,Midfield,181.0,1,0,0.0,0.925,0.597,5.480769230769231,312.0,1.522,1.85,1.522,3.4577387486278814,911.0,2022,Hamburger SV
Salih Özcan,5000000.0,13000000.0,1429.0,24,Midfield,183.0,0,0,1.85,0.925,4.297000000000001,1.8519984170953698,2527.0,0.597,1.522,3.9690000000000003,3.003778337531486,1588.0,2022,Bor. Dortmund
Rubén Alcaraz,1000000.0,2500000.0,1429.0,31,Midfield,180.0,0,1,1.856,0.0,5.5680000000000005,1.2308930008045054,1243.0,1.525,0.0,1.856,2.0250973604500215,2311.0,2022,Cádiz CF
Pasquale Mazzocchi,1000000.0,1500000.0,1794.0,27,Defender,183.0,0,1,0.0,1.868,0.934,2.178517397881997,2644.0,0.0,0.0,0.0,0.0,0.0,2022,Salernitana
Matt Targett,17500000.0,17000000.0,1429.0,27,Defender,183.0,1,1,1.0,1.0,9.0,1.4883563955450556,2963.0,0.0,2.0,15.0,1.2158590308370043,3405.0,2022,Newcastle
Johannes Eggestein,600000.0,1800000.0,1064.0,24,Attack,183.0,0,1,0.0,2.96,0.597,4.657762938230384,599.0,1.194,0.597,0.0,2.867647058823529,408.0,2022,FC St. Pauli
Pablo Maffeo,3000000.0,5000000.0,1794.0,25,Defender,172.0,0,1,0.928,4.640000000000001,7.424,1.5976331360946745,3042.0,0.928,3.712,6.496,1.7290192113245704,1978.0,2022,RCD Mallorca
Marcus Ingvartsen,2300000.0,2500000.0,1064.0,26,Attack,187.0,1,0,6.147,0.0,0.0,4.1321388577827545,893.0,2.7750000000000004,6.4750000000000005,6.147,1.6786226685796268,2091.0,2022,1.FSV Mainz 05
Daniel-Kofi Kyereh,4500000.0,3000000.0,365.0,26,Midfield,179.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,SC Freiburg
Robin Gosens,27400000.0,28000000.0,1064.0,28,Defender,183.0,1,1,2.128,1.868,1.868,1.337837837837838,740.0,10.871,6.798,9.86,1.3528077141236527,3526.0,2022,Inter
Timo Becker,250000.0,600000.0,1064.0,25,Defender,190.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,2.767710049423394,1821.0,2022,Holstein Kiel
Giovanni Simeone,10500000.0,17000000.0,1429.0,27,Attack,180.0,0,1,15.878000000000002,5.604,3.736,1.816822429906542,2675.0,5.604,1.868,1.868,2.8415614236509756,1742.0,2022,Hellas Verona
Monchu,1200000.0,3000000.0,2525.0,23,Midfield,173.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,Real Valladolid
Mattia Zaccagni,7100000.0,18000000.0,2525.0,27,Attack,177.0,0,1,6.2010000000000005,6.2010000000000005,8.926,1.7953454008127079,2707.0,4.67,6.538,4.67,1.6709988860007428,2693.0,2022,Lazio
Guglielmo Vicario,8500000.0,10000000.0,2160.0,26,Goalkeeper,194.0,0,1,0.0,0.0,6.538,1.8461538461538463,3510.0,0.0,0.597,1.5310000000000001,1.4285714285714284,630.0,2022,FC Empoli
Jens Stage,4000000.0,3500000.0,365.0,26,Midfield,187.0,0,0,5.444,1.447,9.693999999999999,0.872515753756665,2063.0,2.2969999999999997,1.7,3.4,2.2052067381316998,1306.0,2022,Werder Bremen
Hee-chan Hwang,16700000.0,16000000.0,2160.0,26,Attack,177.0,0,0,5.0,1.597,5.0,1.8009478672985784,1899.0,1.791,2.1189999999999998,0.597,3.571428571428571,756.0,2022,Wolves
Taiwo Awoniyi,20500000.0,20000000.0,1794.0,25,Attack,183.0,0,0,15.666,3.641,7.997,1.5378640776699029,2575.0,4.625,3.372,2.7750000000000004,1.668956043956044,1456.0,2022,Nottm Forest
Arne Maier,5000000.0,5500000.0,1429.0,23,Midfield,186.0,0,1,0.925,7.072,3.7,2.4397590361445785,1992.0,0.0,0.597,4.625,2.752548656163114,1079.0,2022,FC Augsburg
Ezequiel Ponce,4000000.0,5000000.0,1794.0,25,Attack,181.0,0,1,4.252,0.831,4.446,1.9201651754989677,1453.0,8.076,2.493,2.493,1.7969195664575015,1753.0,2022,Elche CF
Steffen Tigges,1500000.0,1500000.0,1429.0,24,Attack,194.0,1,1,2.7750000000000004,0.0,1.194,6.497326203208556,374.0,0.0,0.0,0.597,8.513513513513514,148.0,2022,1.FC Köln
Michele Di Gregorio,6000000.0,3800000.0,2525.0,25,Goalkeeper,187.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,Monza
Samuele Perisan,650000.0,700000.0,1064.0,25,Goalkeeper,192.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,FC Empoli
Pedro Pereira,2870000.0,2300000.0,1064.0,24,Defender,185.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,3.736,2.802,2.9043280182232345,2634.0,2022,Monza
Filippo Melegoni,4000000.0,2000000.0,1064.0,23,Midfield,186.0,0,1,0.934,0.0,3.736,3.3629893238434163,1124.0,0.597,0.597,0.934,4.677419354838709,558.0,2022,Genoa
Diego Carlos,31000000.0,40000000.0,2160.0,29,Defender,185.0,0,1,2.7840000000000003,0.0,14.452,0.8796296296296297,3888.0,0.928,0.0,15.049000000000001,1.0666666666666667,4050.0,2022,Aston Villa
Carlo Boukhalfa,500000.0,750000.0,1064.0,23,Midfield,186.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,45.0,2022,FC St. Pauli
Maxim Leitsch,3500000.0,5000000.0,1429.0,24,Defender,189.0,1,1,0.925,0.0,1.85,1.3987138263665595,1866.0,0.0,0.0,0.0,0.0,0.0,2022,1.FSV Mainz 05
Marc Roca,12000000.0,7000000.0,2525.0,26,Midfield,184.0,1,1,0.0,0.0,2.7750000000000004,1.776315789473684,456.0,0.0,0.0,1.791,2.9423076923076925,520.0,2022,Leeds
Abdelhamid Sabiri,1000000.0,3000000.0,1429.0,26,Midfield,186.0,0,1,2.802,1.868,2.802,2.219730941704036,892.0,0.0,0.0,0.0,0.0,0.0,2022,Sampdoria
Federico Chiesa,44600000.0,65000000.0,2160.0,25,Attack,175.0,0,1,3.0620000000000003,3.399,4.93,1.6445182724252494,1204.0,11.988,9.6,5.864,1.3352272727272727,3168.0,2022,Juventus
Álex Pozo,3000000.0,4000000.0,1794.0,23,Defender,172.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.309,1.9072847682119205,2265.0,2022,UD Almería
Niklas Beste,1750000.0,1200000.0,2890.0,23,Attack,175.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,Heidenheim
Hiroki Ito,400000.0,4500000.0,2160.0,23,Defender,188.0,1,0,0.925,0.925,3.372,1.886867088607595,2528.0,0.0,0.0,0.0,0.0,0.0,2022,VfB Stuttgart
Frank Anguissa,16000000.0,30000000.0,1064.0,27,Midfield,184.0,0,0,0.0,1.868,9.34,0.9846827133479212,2285.0,0.0,3.0,6.0,1.7979645684131171,2653.0,2022,Napoli
Jordan,6000000.0,7000000.0,1794.0,26,Attack,191.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,Union Berlin
Raoul Bellanova,700000.0,7000000.0,2525.0,22,Midfield,188.0,0,1,0.934,1.868,2.802,1.98,2500.0,0.0,0.0,0.0,30.0,24.0,2022,Cagliari
Davide Bettella,5000000.0,2000000.0,1064.0,22,Defender,185.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,Monza
Sven Botman,37000000.0,30000000.0,1794.0,22,Defender,195.0,1,1,2.7720000000000002,0.924,8.586,1.305293691080493,2758.0,0.0,0.597,19.077,0.7926522395571213,3974.0,2022,Newcastle
Nayef Aguerd,35000000.0,12000000.0,1064.0,26,Defender,190.0,1,1,3.042,2.7720000000000002,10.761000000000001,0.956134338588074,2918.0,2.7720000000000002,0.924,9.24,1.157556270096463,3421.0,2022,West Ham
Pietro Pellegri,4200000.0,4500000.0,1064.0,21,Attack,189.0,0,1,0.934,0.0,0.0,5.3097345132743365,339.0,0.924,0.924,0.0,8.21917808219178,219.0,2022,Torino
Arthur Theate,6750000.0,15000000.0,2525.0,22,Defender,185.0,1,1,1.868,0.934,8.355,1.768631813125695,2697.0,2.649,0.0,6.181,1.187888198757764,2576.0,2022,Bologna
Rasmus Kristensen,13000000.0,15000000.0,1064.0,25,Defender,187.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,Leeds
Bartol Franjic,7500000.0,4500000.0,1064.0,22,Midfield,188.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,VfL Wolfsburg
Kristijan Jakic,3500000.0,9000000.0,2160.0,25,Midfield,184.0,0,1,1.522,0.597,4.566,1.601898546425393,3371.0,0.0,0.0,0.0,0.0,0.0,2022,E. Frankfurt
Mathías Olivera,16500000.0,15000000.0,2890.0,25,Defender,185.0,1,0,0.928,2.7840000000000003,12.992,0.9618810117563235,2807.0,0.0,0.0,10.208,1.0188679245283019,2650.0,2022,Napoli
Richarlison,58000000.0,48000000.0,1794.0,25,Attack,184.0,0,1,10.597,5.0,7.0,1.8320610687022902,2751.0,8.791,3.0,11.597,1.3394553514882837,3158.0,2022,Tottenham
Luca Kilian,2000000.0,4500000.0,1064.0,23,Defender,192.0,0,1,0.925,0.0,2.7750000000000004,1.7970049916805324,2404.0,0.0,0.0,0.0,3.42,500.0,2022,1.FC Köln
Nico Schlotterbeck,20000000.0,33000000.0,1794.0,23,Defender,191.0,1,1,3.7,1.522,9.847000000000001,1.3428905792861323,3418.0,1.522,0.0,2.447,1.40625,1408.0,2022,Bor. Dortmund
Derrick Köhn,500000.0,550000.0,1064.0,23,Defender,180.0,1,1,0.852,0.852,5.112,2.0023419203747075,2562.0,0.0,0.852,5.112,2.238644556596972,2774.0,2022,Hannover 96
Enrico Delprato,2750000.0,2000000.0,1794.0,23,Defender,183.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,Parma
Andrea Colpani,9000000.0,2400000.0,1064.0,23,Midfield,184.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,Monza
Brenden Aaronson,32840000.0,25000000.0,1794.0,22,Midfield,177.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,Leeds
Martin Hongla,3700000.0,4000000.0,1794.0,24,Midfield,182.0,0,0,0.934,0.0,0.0,3.7844940867279897,761.0,3.843,1.766,4.726,1.6741302101274542,2903.0,2022,Hellas Verona
Emil Bohinen,3850000.0,4000000.0,1794.0,23,Midfield,189.0,1,0,1.428,0.934,2.128,1.6528925619834711,1089.0,0.0,0.831,0.0,3.6548223350253806,197.0,2022,Salernitana
Jakub Kaminski,10000000.0,10000000.0,1794.0,20,Attack,179.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,VfL Wolfsburg
Yves Bissouma,29200000.0,35000000.0,1429.0,26,Midfield,182.0,0,0,1.597,2.0,6.0,1.3055303717135085,2206.0,1.597,0.0,11.0,1.2953523238380809,3335.0,2022,Tottenham
Aurélien Tchouaméni,80000000.0,60000000.0,2160.0,22,Midfield,188.0,0,1,3.369,1.848,11.031,1.0689388071262589,3873.0,1.848,3.696,12.936,1.2007809957696063,3073.0,2022,Real Madrid
Konstantinos Mavropanos,3200000.0,15000000.0,2160.0,25,Defender,194.0,0,0,4.297000000000001,0.925,3.372,1.7659425367904695,2854.0,0.0,0.0,3.7,1.9741935483870967,1550.0,2022,VfB Stuttgart
Abdou Harroui,1000000.0,3000000.0,2160.0,24,Midfield,182.0,0,1,0.597,0.0,0.597,5.625,688.0,5.112,2.556,7.668,1.528066528066528,2886.0,2022,Sassuolo
Erling Haaland,60000000.0,150000000.0,4351.0,22,Attack,195.0,1,0,24.529,7.4,2.447,1.8844221105527639,2388.0,33.333,9.788,10.713000000000001,1.3220338983050848,3540.0,2022,Man City
Elias Cobbaut,3460000.0,3000000.0,1064.0,25,Defender,188.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.883,0.883,1.3235294117647058,612.0,2022,Parma
Jens Petter Hauge,8200000.0,8000000.0,883.0,23,Attack,184.0,0,0,2.447,1.85,1.522,3.5974304068522485,1401.0,5.45,1.791,2.465,2.7559055118110236,1143.0,2022,E. Frankfurt
Matt Turner,5900000.0,5000000.0,1064.0,28,Goalkeeper,191.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,Arsenal
Kilian Fischer,2500000.0,2000000.0,1794.0,22,Defender,182.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,VfL Wolfsburg
Jessic Ngankam,1500000.0,2000000.0,1064.0,22,Attack,184.0,0,1,1.85,0.925,0.0,3.1578947368421053,342.0,1.85,0.0,0.925,8.210526315789474,285.0,2022,Greuther Fürth
David Nemeth,1300000.0,2300000.0,1429.0,21,Defender,191.0,0,0,0.0,0.0,0.0,2.937062937062937,429.0,0.0,0.0,0.0,0.0,0.0,2022,FC St. Pauli
Armel Bella-Kotchap,12000000.0,10000000.0,1429.0,21,Defender,190.0,0,1,0.0,0.0,3.7,2.0114122681883027,2103.0,0.0,0.0,0.0,0.0,0.0,2022,Southampton
Samuele Ricci,8500000.0,12000000.0,2160.0,21,Midfield,181.0,0,1,0.934,0.934,4.67,2.367447595561036,2433.0,0.0,0.0,0.0,0.0,0.0,2022,Torino
Marcos Antônio,7500000.0,8000000.0,1064.0,22,Midfield,166.0,0,1,1.9689999999999999,0.775,3.519,1.484771573604061,1576.0,1.55,1.55,2.922,2.3125,1440.0,2022,Lazio
Liberato Cacace,3000000.0,2500000.0,1429.0,22,Defender,183.0,1,0,0.0,0.0,3.583,2.311248073959938,1947.0,0.0,1.766,7.064,1.4108910891089108,2424.0,2022,FC Empoli
Marvin Pieringer,500000.0,500000.0,1794.0,23,Attack,191.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,FC Schalke 04
Mamadou Coulibaly,3000000.0,2500000.0,1064.0,23,Midfield,183.0,0,1,1.868,0.0,0.597,2.3363431151241536,886.0,0.0,0.0,0.0,2.15311004784689,209.0,2022,Salernitana
Ryan Gravenberch,18500000.0,35000000.0,2160.0,20,Midfield,190.0,0,1,2.301,4.856999999999999,15.423,0.8151155527795128,3202.0,3.75,4.857,13.464,0.8667004561581348,3946.0,2022,Bayern Munich
Andrea Carboni,4000000.0,5000000.0,1794.0,21,Defender,187.0,1,1,0.0,0.597,2.802,2.237163814180929,2454.0,0.0,0.934,1.868,1.4479254868755291,1181.0,2022,Monza
Karim Adeyemi,30000000.0,35000000.0,1794.0,20,Attack,180.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,Bor. Dortmund
Khvicha Kvaratskhelia,13300000.0,15000000.0,2525.0,21,Attack,183.0,0,0,0.0,0.0,0.0,0.0,0.0,3.324,6.648,4.154999999999999,1.3877784123358081,1751.0,2022,Napoli
Nathan Wood,465000.0,300000.0,2160.0,20,Defender,188.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,Swansea
Emil Konradsen Ceide,2850000.0,2000000.0,1064.0,21,Attack,175.0,0,0,1.194,1.194,0.0,5.142857142857142,350.0,0.0,0.0,0.0,0.0,0.0,2022,Sassuolo
Jamie Leweling,4000000.0,4500000.0,2525.0,21,Attack,185.0,0,1,4.625,2.447,3.7,3.775913129318855,2026.0,0.0,0.0,0.0,0.0,0.0,2022,Union Berlin
Patrick Wimmer,5000000.0,8000000.0,1794.0,21,Attack,182.0,0,0,2.7750000000000004,8.594000000000001,4.625,2.182067703568161,2186.0,0.0,0.0,0.0,0.0,0.0,2022,VfL Wolfsburg
Fábio Vieira,35000000.0,25000000.0,1064.0,22,Midfield,170.0,1,1,5.232,13.402000000000001,6.701,1.604370327774583,1739.0,0.597,0.872,2.341,4.254545454545455,550.0,2022,Arsenal
Darwin Núñez,85000000.0,55000000.0,2160.0,23,Attack,187.0,0,0,27.448,3.488,7.298,1.3595166163141994,2648.0,8.217,9.914,6.426,1.5505090054815975,2554.0,2022,Liverpool
Adam Hlozek,13000000.0,20000000.0,2525.0,20,Attack,188.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,B. Leverkusen
Nahuel Estévez,1600000.0,1400000.0,1429.0,27,Midfield,181.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,2.802,3.736,2.639869636067355,1841.0,2022,Crotone
Matheus Henrique,7000000.0,11000000.0,2525.0,25,Midfield,175.0,0,1,0.0,0.934,0.0,3.8559708295350954,1097.0,0.0,0.0,0.0,0.0,0.0,2022,Sassuolo
Destiny Udogie,5200000.0,17000000.0,2890.0,20,Defender,188.0,1,1,4.67,2.802,4.67,1.8374164810690423,2694.0,0.0,0.0,0.0,4.588235294117647,255.0,2022,Udinese
Fábio Carvalho,9400000.0,12000000.0,2525.0,20,Midfield,170.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.7642585551330794,263.0,2022,Liverpool
Armindo Sieb,50000.0,1500000.0,1429.0,19,Attack,175.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,2022,Greuther Fürth
Hrvoje Smolcic,2500000.0,3000000.0,1064.0,22,Defender,185.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,E. Frankfurt
Hugo Duro,4000000.0,10000000.0,2160.0,23,Attack,177.0,1,1,8.287,3.3810000000000002,3.05,2.0702634880803013,2391.0,0.0,0.0,0.0,1.3432835820895521,67.0,2022,Valencia
Gavin Bazunu,14000000.0,5000000.0,1064.0,20,Goalkeeper,188.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,Southampton
Jayden Oosterwolde,3300000.0,1000000.0,1794.0,21,Defender,189.0,1,1,0.0,0.0,0.0,0.0,0.0,0.852,2.556,2.556,1.752947206560738,1951.0,2022,Parma
Beto,15000000.0,10000000.0,1794.0,24,Attack,194.0,0,0,12.018,0.0,5.48,1.7599693251533743,2608.0,9.592,2.616,6.976,1.6972477064220182,1962.0,2022,Udinese
Eric Martel,1200000.0,3000000.0,1429.0,20,Midfield,188.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2022,1.FC Köln
Rodrigo Zalazar,1500000.0,3500000.0,2160.0,23,Midfield,178.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,FC Schalke 04
Oscar Fraulo,2000000.0,350000.0,1064.0,19,Midfield,180.0,0,0,0.0,0.0,0.0,5.070422535211268,71.0,0.0,0.0,0.0,0.0,0.0,2022,Bor. M'gladbach
Calvin Ramsay,4900000.0,5000000.0,1034.0,19,Defender,177.0,0,0,0.82,6.4879999999999995,1.4169999999999998,1.6926605504587158,2180.0,0.0,0.0,0.597,2.337662337662338,154.0,2022,Liverpool
Mikael,3280000.0,2000000.0,365.0,23,Attack,184.0,1,1,0.0,0.0,0.0,10.125,80.0,0.0,0.0,0.0,0.0,0.0,2022,Salernitana
Leonardo Buta,2000000.0,450000.0,1429.0,20,Defender,182.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,Udinese
Simon Adingra,8000000.0,1500000.0,1429.0,20,Attack,175.0,0,0,5.697,2.55,0.85,3.186528497409326,1158.0,0.0,0.0,0.0,0.0,0.0,2022,Brighton
Julio Enciso,11600000.0,11000000.0,1064.0,18,Midfield,173.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,Brighton
Marquinhos,3500000.0,7000000.0,883.0,19,Attack,175.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,Arsenal
Mohamed-Ali Cho,13000000.0,15000000.0,2160.0,18,Attack,182.0,1,1,3.696,0.924,3.696,1.949106659447753,1847.0,0.0,0.0,0.0,11.691842900302115,331.0,2022,Real Sociedad
Denis Huseinbasic,50000.0,250000.0,365.0,21,Midfield,184.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,1.FC Köln
Gui Guedes,3000000.0,500000.0,2160.0,20,Midfield,184.0,0,1,0.0,0.0,0.0,7.377049180327869,122.0,0.0,0.0,0.0,0.0,0.0,2022,UD Almería
Sidney Raebiger,80000.0,750000.0,1794.0,17,Midfield,176.0,0,1,0.0,0.0,0.0,6.0,15.0,0.0,0.0,0.0,0.0,0.0,2022,Greuther Fürth
Pablo Torre,6000000.0,3000000.0,1429.0,19,Midfield,173.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,Barcelona
Williot Swedberg,5500000.0,5000000.0,1794.0,18,Attack,187.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,Celta de Vigo
Luiz Henrique,10400000.0,12000000.0,2344.0,21,Attack,182.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,Real Betis
Agustín Álvarez,12000000.0,4000000.0,1064.0,21,Attack,177.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,Sassuolo
Darko Brasanac,200000.0,1500000.0,699.0,31,Midfield,178.0,0,0,1.525,0.928,1.856,2.208588957055215,1467.0,0.928,1.856,6.496,1.8118323746918654,2434.0,2023,CD Leganés
Cédric Bakambu,5000000.0,2800000.0,1064.0,32,Attack,182.0,0,0,10.686,3.165,7.994999999999999,0.9721432632177373,1759.0,3.696,0.0,0.0,3.8028169014084505,355.0,2023,Real Betis
Matz Sels,8000000.0,7000000.0,1429.0,31,Goalkeeper,188.0,0,1,0.0,0.0,5.5440000000000005,1.5526315789473684,3420.0,0.0,0.0,12.012,1.162162162162162,3330.0,2023,Nottm Forest
Chimy Ávila,4000000.0,3500000.0,1429.0,29,Attack,172.0,0,1,8.021,1.856,6.165,1.9148936170212765,2068.0,6.165,1.856,6.496,2.178517397881997,1983.0,2023,Real Betis
Abdülkadir Ömür,2500000.0,8000000.0,699.0,24,Midfield,168.0,1,0,1.676,3.1109999999999998,7.06,2.170686456400742,2156.0,5.866,3.352,7.542,1.36,2250.0,2023,Hull City
Yerry Mina,500000.0,5000000.0,699.0,29,Defender,195.0,0,0,2.0,0.0,1.0,1.5100671140939597,596.0,0.597,0.0,2.0,1.7551462621885157,923.0,2023,Cagliari
David Turnbull,2330000.0,4000000.0,1429.0,24,Midfield,185.0,0,0,3.877,4.92,1.4169999999999998,2.5186567164179103,1072.0,5.891,5.891,9.171,1.2356979405034325,2622.0,2023,Cardiff
Pablo Fornals,8000000.0,17000000.0,2160.0,27,Midfield,178.0,0,1,3.0,1.0,3.791,2.434915773353752,1959.0,6.0,5.791,8.791,1.4618299945858149,3694.0,2023,Real Betis
Yorbe Vertessen,4750000.0,4000000.0,1795.0,22,Attack,174.0,0,1,4.4399999999999995,2.363,0.883,3.308108108108108,925.0,6.306,3.75,2.301,2.9700690713737528,1303.0,2023,Union Berlin
Morgan Rogers,9400000.0,2800000.0,2525.0,21,Midfield,187.0,0,1,2.985,1.791,1.194,2.1951219512195124,451.0,0.0,0.0,0.0,0.0,0.0,2023,Aston Villa
Million Manhoef,4000000.0,3500000.0,365.0,21,Attack,179.0,1,1,7.667999999999999,4.857,5.9639999999999995,2.127747822480299,2411.0,0.852,2.301,1.704,1.7924528301886793,954.0,2023,Stoke City
Theo Corbeanu,1500000.0,1700000.0,1429.0,21,Attack,190.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,Granada CF
Joe Gauci,1500000.0,550000.0,1795.0,23,Goalkeeper,194.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,Aston Villa
Tommaso Baldanzi,10000000.0,15000000.0,1795.0,20,Midfield,170.0,1,1,3.736,0.0,4.67,1.7753424657534247,1825.0,0.0,0.0,0.0,0.0,17.0,2023,AS Roma
Romaine Mundle,1800000.0,600000.0,1795.0,20,Attack,184.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,Sunderland
Stefan Mitrović,1300000.0,3000000.0,699.0,21,Attack,182.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,Hellas Verona
Adam Wharton,21100000.0,10000000.0,2160.0,19,Midfield,182.0,1,1,0.0,0.0,0.0,2.528089887640449,178.0,0.0,0.0,0.0,0.0,0.0,2023,Crystal Palace
Kevin Behrens,2000000.0,4000000.0,699.0,32,Attack,185.0,0,1,8.594000000000001,2.447,6.147,2.175226586102719,1986.0,3.044,2.7750000000000004,0.0,4.904270986745214,679.0,2023,VfL Wolfsburg
M'Baye Niang,250000.0,2700000.0,365.0,29,Attack,188.0,0,1,5.5440000000000005,0.0,0.924,3.08675184936113,1487.0,2.7720000000000002,0.0,0.0,7.256176853055917,769.0,2023,FC Empoli
Ruslan Malinovskyi,7700000.0,10000000.0,1429.0,30,Midfield,181.0,1,0,1.858,2.7920000000000003,2.7920000000000003,2.02020202020202,1782.0,7.992,5.864,4.593,2.488120950323974,2315.0,2023,Genoa
Nadiem Amiri,1000000.0,4000000.0,1795.0,27,Midfield,180.0,0,1,3.7,1.522,4.297000000000001,3.5787923416789393,1358.0,1.522,3.0620000000000003,2.456,2.4925149700598803,1336.0,2023,1.FSV Mainz 05
